X,City,Year,CO,Humidity,NO2,O3,PM10,PM25,SO2,Temperature,lat,lng,IPM25,IPM10,INO2,IO3,IQA,Country
120,São Paulo,2020,4.07727272727272,76.9979434447301,12.5555555555555,15.1545454545455,22.4494949494949,49.8080808080808,0.971212121212127,19.7712082262211,-23.5505,-46.6333,9.96161616161616,1.496632996633,1.25555555555555,0.252575757575758,11.4697474747475,Brazil
121,São Paulo,2021,3.91285347043702,77.4264781491002,12.8781491002571,14.9922879177378,22.2056555269923,51.4807197943445,1.05758354755785,18.7560411311054,-23.5505,-46.6333,10.2961439588689,1.48037703513282,1.28781491002571,0.24987146529563,11.8338303341902,Brazil
122,São Paulo,2022,4.59102990033223,78.3059800664452,14.3488372093023,14.214950166113,22.7707641196013,49.5548172757475,1.16644518272426,18.0531561461794,-23.5505,-46.6333,9.9109634551495,1.51805094130676,1.43488372093023,0.236915836101883,11.5827630121816,Brazil
123,São Paulo,2023,4.64229765013054,78.2356589147287,14.9751958224543,14.9417754569191,22.9088541666667,50.7838541666667,0.983507853403147,20.437984496124,-23.5505,-46.6333,10.156770833333301,1.52725694444444,1.49751958224543,0.249029590948651,11.9033200065274,Brazil
124,Singapore,2019,5.21711229946524,79.6513513513514,NA,10.355614973262,29.3983957219251,55.4812834224599,4.50534759358288,27.9021621621622,1.3521,103.8198,11.096256684492,1.95989304812834,NA,0.172593582887701,11.2688502673797,Singapore
125,Singapore,2020,4.71212121212121,80.0875331564987,NA,9.46969696969697,25.1691919191919,42.1363636363636,2.51908396946565,27.7437665782493,1.3521,103.8198,8.42727272727273,1.67794612794613,NA,0.157828282828283,8.58510101010101,Singapore
126,Singapore,2021,4.46529562982005,80.5361038961039,NA,10.1748071979434,27.8508997429306,44.7712082262211,2.58611825192802,27.2662337662338,1.3521,103.8198,8.95424164524422,1.85672664952871,NA,0.169580119965724,9.12382176520994,Singapore
127,Singapore,2022,5.04651162790698,81.4259136212624,NA,9.03986710963455,21.6046511627907,39.9568106312292,3.13953488372093,27.3641196013289,1.3521,103.8198,7.99136212624585,1.44031007751938,NA,0.150664451827243,8.14202657807309,Singapore
128,Singapore,2023,4.77486910994764,82.9439790575916,NA,9.70157068062827,20.6753926701571,34.0418848167539,2.53403141361256,27.2853403141361,1.3521,103.8198,6.80837696335079,1.3783595113438,NA,0.161692844677138,6.97006980802792,Singapore
129,Taipei,2019,4.23315508021391,77.1054054054054,12.9141711229947,24.0465240641711,25.8609625668449,49.5160427807487,3.25106951871657,22.5645945945946,25.033,121.5654,9.90320855614973,1.72406417112299,1.29141711229947,0.400775401069519,11.5954010695187,Taiwan
130,Taipei,2020,4.64166666666667,79.5584656084656,12.015404040404,22.3654040404041,23.3080808080808,46.3409090909091,2.48964646464646,23.431746031746,25.033,121.5654,9.26818181818182,1.55387205387205,1.2015404040404,0.372756734006734,10.842478956229,Taiwan
131,Taipei,2021,4.30000000000001,77.948051948052,11.1912596401028,21.1668380462725,24.0745501285347,49.1233933161954,1.99203084832905,23.5236363636364,25.033,121.5654,9.82467866323908,1.60497000856898,1.11912596401028,0.352780634104542,11.2965852613539,Taiwan
132,Taipei,2022,3.93687707641196,80.385049833887,10.0199335548173,19.8046511627907,19.7176079734219,39.2823920265781,1.25415282392027,24.4551495016611,25.033,121.5654,7.85647840531561,1.31450719822813,1.00199335548173,0.330077519379845,9.18854928017719,Taiwan
133,Taipei,2023,4.29515570934256,79.3231833910035,10.739446366782,23.738062283737,25.1314878892734,47.4982698961938,1.29100346020761,21.4505190311419,25.033,121.5654,9.49965397923875,1.67543252595156,1.0739446366782,0.395634371395617,10.9692329873126,Taiwan
134,Tbilisi,2019,8.53870967741935,64.0769230769231,13.5935483870968,7.29677419354839,47.8064516129032,102.129032258065,2.3,5.76923076923077,41.7151,44.8271,20.4258064516129,3.18709677419355,1.35935483870968,0.121612903225806,21.9067741935484,Georgia
135,Tbilisi,2020,3.52702702702702,63.5614973262032,11.0739864864865,13.3121621621622,40.7980132450331,75.8576158940397,1.60610169491526,14.418449197861,41.7151,44.8271,15.1715231788079,2.71986754966887,1.10739864864865,0.221869369369369,16.500791196826,Georgia
136,Tbilisi,2021,3.70077120822622,63.1178756476684,10.3074550128535,16.1714652956298,37.2622107969152,68.26735218509,3.62790697674418,13.8963730569948,41.7151,44.8271,13.653470437018,2.48414738646101,1.03074550128535,0.269524421593831,14.9537403598972,Georgia
137,Tbilisi,2022,3.87541528239203,59.1162790697674,12.7312292358804,16.9006644518273,31.9966777408638,55.7076411960133,3.97740863787375,16.7043189368771,41.7151,44.8271,11.1415282392027,2.13311184939092,1.27312292358804,0.281677740863788,12.6963289036545,Georgia
138,Tbilisi,2023,5.81832460732984,66.2931937172775,14.5780104712042,11.2811518324607,30.8638743455497,59.5340314136126,6.18743455497382,11.3141361256544,41.7151,44.8271,11.9068062827225,2.05759162303665,1.45780104712042,0.188019197207679,13.5526265270506,Georgia
139,Tokyo,2019,3.385254691689,52.0046070460704,14.0611260053619,23.3707774798928,15.230563002681,43.254691689008,2.30321715817694,17.0170731707317,35.6895,139.6917,8.65093833780161,1.0153708668454,1.40611260053619,0.389512957998213,10.446563896336,Japan
140,Tokyo,2020,3.67923076923077,65.4999999999999,13.0276923076923,21.8910256410257,13.1564102564103,37.9871794871795,1.84461538461538,17.2690860215054,35.6895,139.6917,7.5974358974359,0.877094017094017,1.30276923076923,0.364850427350428,9.26505555555556,Japan
141,Tokyo,2021,3.64318766066838,65.1658097686375,12.4506426735218,23.6596401028278,12.866323907455,33.1619537275064,1.72313624678663,17.3922879177378,35.6895,139.6917,6.63239074550129,0.857754927163667,1.24506426735218,0.39432733504713,8.2717823479006,Japan
142,Tokyo,2022,3.509634551495,69.8936877076412,11.5255813953488,22.7325581395349,13.2923588039867,36.1727574750831,1.77906976744186,19.890365448505,35.6895,139.6917,7.23455149501661,0.886157253599114,1.15255813953488,0.378875968992248,8.76598560354375,Japan
143,Tokyo,2023,3.34290657439446,66.1806228373703,10.7062283737024,24.9903114186851,14.1245674740484,37.8927335640138,1.6356401384083,19.2553633217993,35.6895,139.6917,7.57854671280277,0.941637831603229,1.07062283737024,0.416505190311419,9.06567474048443,Japan
144,Vienna,2019,0.100000000000001,67.6308943089431,8.27647058823529,NA,15.2727272727273,42.6818181818182,1.53663101604279,12.8092140921409,48.2082,16.3738,8.53636363636364,1.01818181818182,0.82764705882353,NA,9.36401069518717,Austria
145,Vienna,2020,0.100000000000001,72.0765957446809,7.34227848101266,NA,14.5164556962025,39.8050632911392,1.09822784810127,12.2441489361702,48.2082,16.3738,7.96101265822785,0.967763713080169,0.734227848101266,NA,8.69524050632911,Austria
146,Vienna,2021,0.100000000000001,70.0354755784062,7.60976863753213,NA,15.3598971722365,41.46529562982,1.03264781491003,11.6688946015424,48.2082,16.3738,8.29305912596401,1.02399314481577,0.760976863753213,NA,9.05403598971722,Austria
147,Vienna,2022,0.100000000000001,70.2342192691029,6.8584717607973396,NA,14.0033222591362,35.750830564784,1.30099667774087,14.6568106312292,48.2082,16.3738,7.15016611295681,0.933554817275747,0.685847176079734,NA,7.83601328903654,Austria
148,Vienna,2023,0.1,72.0294117647059,7.18263888888889,NA,13.4270833333333,36.5451388888889,1.16979166666667,10.018339100346,48.2082,16.3738,7.30902777777778,0.895138888888889,0.718263888888889,NA,8.02729166666667,Austria
149,Washington D.C.,2019,1.5403743315508,55.4756097560976,6.28101604278074,17.3532085561497,NA,28.6122994652406,0.365740740740741,13.7945799457994,38.9072,-77.0369,5.72245989304813,NA,0.628101604278074,0.289220142602495,6.6397816399287,United States
150,Washington D.C.,2020,1.65606060606061,72.6749333333334,4.62651515151515,14.7886363636364,NA,26.7828282828283,0.213550135501356,15.0032,38.9072,-77.0369,5.35656565656566,NA,0.462651515151515,0.246477272727273,6.06569444444444,United States
151,Washington D.C.,2021,1.54730077120823,69.853470437018,5.07814910025707,14.1516709511568,NA,30.4910025706941,0.37122507122507,14.4483290488432,38.9072,-77.0369,6.09820051413882,NA,0.507814910025707,0.23586118251928,6.84187660668381,United States
152,Washington D.C.,2022,0.870099667774086,71.6176079734219,4.88239202657808,13.7970099667774,12.9450980392157,28.6112956810631,0.272932330827068,16.3681063122924,38.9072,-77.0369,5.72225913621262,0.863006535947712,0.488239202657808,0.229950166112957,6.44044850498339,United States
153,Washington D.C.,2023,1.15416666666667,68.5868512110727,4.31764705882353,16.4283737024221,16.4561403508772,34.9757785467128,0.242857142857144,16.1602076124567,38.9072,-77.0369,6.99515570934256,1.09707602339181,0.431764705882353,0.273806228373702,7.70072664359861,United States
154,Wellington,2019,NA,38.1656756756756,NA,NA,10.8609625668449,26.4932975871314,NA,14.0913513513513,-41.2865,174.7762,5.29865951742627,0.724064171122995,NA,NA,5.29865951742627,New Zealand
155,Wellington,2020,NA,75.1570666666668,NA,NA,9.66414141414141,25.9242424242424,NA,13.2997333333333,-41.2865,174.7762,5.18484848484849,0.644276094276094,NA,NA,5.18484848484849,New Zealand
156,Wellington,2021,NA,75.5306629834254,NA,NA,9.69665809768638,24.5706940874036,NA,13.7233933161954,-41.2865,174.7762,4.91413881748072,0.646443873179092,NA,NA,4.91413881748072,New Zealand
157,Wellington,2022,NA,77.2252491694352,NA,NA,8.99335548172757,23.9102990033222,NA,12.846511627907,-41.2865,174.7762,4.78205980066445,0.599557032115172,NA,NA,4.78205980066445,New Zealand
158,Wellington,2023,NA,79.2214532871972,NA,NA,9.21088435374149,19.8266666666667,NA,13.376124567474,-41.2865,174.7762,3.96533333333333,0.6140589569161,NA,NA,3.96533333333333,New Zealand
